nombre,precio_normal,precio_descuento,precio_por_unidad,unidad,descuentos,fecha,supermercado,url,id_link_producto,producto_nombre,fecha_extraccion,error_type,titulo
,,,,,,,,https://www.delimart.com.ar/dulce_de_leche_clasico_ilolay_405_gr,3953,,,exception,"Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff63cb13fa5+14925]
	chromedriver!GetHandleVerifier [0x7ff63cb14000+14980]
	chromedriver!(No symbol) [0x7ff63c65793d]
	chromedriver!(No symbol) [0x7ff63c6b1aad]
	chromedriver!(No symbol) [0x7ff63c6b1dac]
	chromedriver!(No symbol) [0x7ff63c7027d7]
	chromedriver!(No symbol) [0x7ff63c6ff39b]
	chromedriver!(No symbol) [0x7ff63c6a401c]
	chromedriver!(No symbol) [0x7ff63c6a4f43]
	chromedriver!GetHandleVerifier [0x7ff63d0f7591+5f7f11]
	chromedriver!GetHandleVerifier [0x7ff63d0f1902+5f2282]
	chromedriver!GetHandleVerifier [0x7ff63d117115+617a95]
	chromedriver!GetHandleVerifier [0x7ff63cb31dce+3274e]
	chromedriver!GetHandleVerifier [0x7ff63cb3a82c+3b1ac]
	chromedriver!GetHandleVerifier [0x7ff63cb1d744+1e0c4]
	chromedriver!GetHandleVerifier [0x7ff63cb1d8d4+1e254]
	chromedriver!GetHandleVerifier [0x7ff63cb01447+1dc7]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
"
Alimento Seco para Perros Purina One Adultos Minis y Pequeños Pollo y Carne 2 Kg.,15366.0,15366.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/alimento-seco-para-perros-purina-one-adultos-minis-y-pequenos-pollo-y-carne-2-kg-277849/p,2646,Alimento Seco para Perros Purina One Adultos Minis y Pequeños Pollo y Carne 2 Kg.,2026-06-24 20:32:42,,
Galletita Cereal Mix Avena Y Pasas 207 Gr,2466.68,2466.68,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletita_cereal_mix_avena_y_pasas_207_gr,3815,,,,
Galletitas Melba Terrabusi 120 G,1691.66,1691.66,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_melba_terrabusi_120_g,3771,,,,
Leche En Polvo Entera Purisima 800 Gr,8166.14,8166.14,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/leche_en_polvo_entera_purisima_800_gr,3905,,,,
Dentifrico Extra Blancura Con Bicarbonato Oral B 180 Gr 304310,0.0,0.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/dentifrico-extra-blancura-con-bicarbonato-oral-b-180-gr-304310/p,2595,Dentifrico Extra Blancura Con Bicarbonato Oral B 180 Gr 304310,2026-06-24 20:33:25,,
Bizcochos 9 De Oro Cara Sucia 200 Gr,1558.66,1558.66,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/bizcochos_9_de_oro_cara_sucia_200_gr,3785,,,,
CERVEZA WARSTEINER LAT 473X,1992.41,1992.41,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/cerveza/cerv-warsteiner-lat-473x/,3592,,,,
Galletitas Coquitas de coco 177 g.,1909,1909,10785.31,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-coquitas-de-coco-177-g-739532/p,2693,,,,
Jugo de naranja Carrefour Classic tetra 1 lt.,1890,1644.30,1644.30,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/jugo-de-naranja-carrefour-classic-tetra-1-lt-737128/p,3090,,,,
Galletitas Serranas Sandwich X 3 336 g,2261.53,2261.53,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_serranas_sandwich_x_3_336_g,3844,,,,
Papa Blanca el Kg a,1712.75,1712.75,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/papa_blanca_el_kg_a,4290,,,,
Puré de Tomate Dia 520 Gr.,910.0,910.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/pure-de-tomate-dia-520-gr-34593/p,2312,Puré de Tomate Dia 520 Gr.,2026-06-24 20:34:42,,
Tomahawk Don Juan - Envasado al vacío - El kilo a,27920.43,27920.43,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/tomahawk_don_juan_-_envasado_al_vacio_-_el_kilo_a,4259,,,,
GIN BEEFEATER 1X,27802.77,27802.77,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/blancas-y-licores/gin-beefeater-1x/,3645,,,,
Pasta dental Kolynos White protection 180 grs,4759,4759,26438.89,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/pasta-dental-kolynos-white-protection-180-grs-594644/p,3335,,,,
Caldo de Carne Maggi 12 uni,1885,1413.75,12401.32,1 K.,25% off max 8 unidades,2026-06-24,Carrefour,https://www.carrefour.com.ar/caldo-de-carne-maggi-12-uni-692993/p,3014,,,,
JABE LUX LIRIO AZUL 125X,821.92,821.92,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/tocador-y-cosmtica/jabe-lux-lirio-azul-125x/,3696,,,,
Limpiador De Pisos Cif Bioactive Oxygel Botella 750 Ml.,5390.0,5390.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/limpiador-de-pisos-cif-bioactive-oxygel-botella-750-ml-148286/p,2633,Limpiador De Pisos Cif Bioactive Oxygel Botella 750 Ml.,2026-06-24 20:36:15,,
Dulce De Leche Clasico Ilolay 1 Kg,8179.13,8179.13,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/dulce_de_leche_clasico_ilolay_1_kg2,3958,,,,
Galletitas con chips Cofler 120 g.,1899,1899,15825,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-con-chips-cofler-120-g/p,2710,,,,
"Agua Sin Gas Manzana Vds Levite 2,25 Lt.",3550.0,2662.5,,,,,Dia,https://diaonline.supermercadosdia.com.ar/agua-sin-gas-manzana-vds-levite-225-lt-151052/p,2362,"Agua Sin Gas Manzana Vds Levite 2,25 Lt.",2026-06-24 20:36:41,,
Jugo Citric de naranja sin pulpa tetra 1 l.,5385,5385,5385,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/jugo-citric-de-naranja-sin-pulpa-tetra-1-l-693723/p,3091,,,,
Vino Tinto Malbec Santa Julia 750 Ml.,6643.0,6643.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-malbec-santa-julia-750-ml-297748/p,2444,Vino Tinto Malbec Santa Julia 750 Ml.,2026-06-24 20:36:57,,
,,,,,,,,https://www.carrefour.com.ar/dulce-de-leche-ilolay-clasico-400-g/p,2953,,,404,Carrefour
Alimento Humedo Salmon Raza Mini Dog Chow 100 Gr.,1600.0,1600.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/alimento-humedo-salmon-raza-mini-dog-chow-100-gr-136883/p,2657,Alimento Humedo Salmon Raza Mini Dog Chow 100 Gr.,2026-06-24 20:37:10,,
Galletitas Polvorones dulce de leche 150 g.,1159,1159,7726.67,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-polvorones-dulce-de-leche-150-g/p,2755,,,,
Manteca La Serenísima extra para untar 200 g.,4709,4709,23545,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/manteca-la-serenisima-extra-para-untar-200-g/p,2886,,,,
Arroz Largo Fino 00000 Danubio 1000 Gr,1497.38,1497.38,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/arroz_largo_fino_00000_danubio_1000_gr,3861,,,,
Agua Tónica Paso De Los Toros 1.5 Lt,2778.20,2778.20,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/agua_tonica_paso_de_los_toros_15_lt,4055,,,,
CALD MOLTO GALLINA 12X,1353.46,1353.46,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/comestibles/cald-molto-gallina-12x/,3507,,,,
Gaseosa 7 Up Botella 3 Lt.,6050.0,6050.0,,,2do al 50%,,Dia,https://diaonline.supermercadosdia.com.ar/gaseosa-7-up-botella-3-lt-120090/p,2343,Gaseosa 7 Up Botella 3 Lt.,2026-06-24 20:38:20,,
Galletitas De Agua Criollitas 100 Gr,715.33,715.33,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_de_agua_criollitas_100_gr2,3838,,,,
Asado x Kg.,19500.0,19500.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/asado-x-kg-279637/p,2511,Asado x Kg.,2026-06-24 20:38:33,,
Harina Leudante Vitamina D Pureza 1 Kg.,1900.0,1900.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/harina-leudante-vitamina-d-pureza-1-kg-57371/p,2222,Harina Leudante Vitamina D Pureza 1 Kg.,2026-06-24 20:38:37,,
,,,,,,,,https://www.delimart.com.ar/cafe_instantaneo_tradicion_nescafe_x170_gr,4191,,,exception,"Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff63cb13fa5+14925]
	chromedriver!GetHandleVerifier [0x7ff63cb14000+14980]
	chromedriver!(No symbol) [0x7ff63c65793d]
	chromedriver!(No symbol) [0x7ff63c6b1aad]
	chromedriver!(No symbol) [0x7ff63c6b1dac]
	chromedriver!(No symbol) [0x7ff63c7027d7]
	chromedriver!(No symbol) [0x7ff63c6ff39b]
	chromedriver!(No symbol) [0x7ff63c6a401c]
	chromedriver!(No symbol) [0x7ff63c6a4f43]
	chromedriver!GetHandleVerifier [0x7ff63d0f7591+5f7f11]
	chromedriver!GetHandleVerifier [0x7ff63d0f1902+5f2282]
	chromedriver!GetHandleVerifier [0x7ff63d117115+617a95]
	chromedriver!GetHandleVerifier [0x7ff63cb31dce+3274e]
	chromedriver!GetHandleVerifier [0x7ff63cb3a82c+3b1ac]
	chromedriver!GetHandleVerifier [0x7ff63cb1d744+1e0c4]
	chromedriver!GetHandleVerifier [0x7ff63cb1d8d4+1e254]
	chromedriver!GetHandleVerifier [0x7ff63cb01447+1dc7]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
"
Cereales Aritos Con Miel Granix 130 G,2247.48,2247.48,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/cereales_aritos_con_miel_granix_130_g,3948,,,,
Cafe Instantaneo Clasico La Planta x 170 gr,14135.59,14135.59,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/cafe_instantaneo_clasico_la_planta_x_170_gr,4190,,,,
PURE MOLTO 520X,915.81,915.81,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/comestibles/pure-molto-520x/,3513,,,,
Cerveza Grolsch Ipa 473 ml,3799,3799,8031.71,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/cerveza-grolsch-ipa-473-ml-709079/p,3155,,,,
Queso Rallado La Serenisima 35 Gr,1729.88,1729.88,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/queso_rallado_la_serenisima_35_gr,3926,,,,
Jugo exprimido Pura Frutta de pera brik 1 lt.,,,,,,,,https://www.carrefour.com.ar/jugo-exprimido-pura-frutta-de-pera-brik-1-lt-741465/p,3099,,,no_disponible,Carrefour
"Galletitas Oreo rellenas con crema sabor original 182,5 g.",3349,3349,18350.68,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-oreo-rellena-con-crema-sabor-original-1825-g-715950/p,2764,,,,
Mermelada de ciruela Carrefour Classic 454 g.,2950,2743.50,6042.95,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mermelada-de-ciruela-carrefour-classic-454-g/p,3039,,,,
Vinagre de alcohol Menoyo pet 250 g.,,,,,,,,https://www.carrefour.com.ar/vinagre-de-alcohol-menoyo-pet-250-g-585328/p,2994,,,no_disponible,Vinagre de alcohol pet 250 g - Carrefour
Galletitas crackers La Providencia 303 g.,,,,,,,,https://www.carrefour.com.ar/galletitas-crackers-la-providencia-303-g/p,2810,,,no_disponible,Carrefour
Whisky Johnnie Walker Black Label x 1L,81307.80,81307.80,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/whisky_johnnie_walker_black_label_x_1l,4170,,,,
Shampoo Sedal Restauración Instantánea 190 Ml,3874.11,3874.11,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/shampoo_sedal_restauracion_instantanea_190_ml,4311,,,,
Yogur bebible Bulnez sabor frutilla 900 grs,,,,,,,,https://www.carrefour.com.ar/yogur-bebible-bulnez-sabor-frutilla-900-grs-754974/p,2937,,,no_disponible,Carrefour
LEGU ALBOR. LENTEJA 500X,1629.66,1629.66,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/comestibles/legu-albor-lenteja-500x/,3517,,,,
HAROLDOS ESTATE BONARDA 750X,4874.82,4874.82,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/vinos-y-espumantes/vinf-l-harold-estate-bonarda-750x/,3599,,,,
Soda Sifon Benedictino 2 L,2175.00,2175.00,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/soda_sifon_benedictino_2_l,4089,,,,
AZUC MITAI 1X,993.75,993.75,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/ofertas/azucar-mitai-1x/,3482,,,,
Vino Tinto El Bautismo Malbec 750 Ml.,6320.0,4990.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-el-bautismo-malbec-750-ml-267045/p,2436,Vino Tinto El Bautismo Malbec 750 Ml.,2026-06-24 20:34:09,,
Galletitas crackers La Providencia 101 g.,,,,,,,,https://www.carrefour.com.ar/galletitas-crackers-la-providencia-101-g/p,2827,,,no_disponible,Carrefour
Aceite de girasol Legitimo 1.5 lt.,6089,6089,4059.33,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/aceite-de-girasol-legitimo-15-lt-700952/p,2876,,,,
Shampoo Pantene Keratina Repara y Protege 200 ml,5962.87,5962.87,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/shampoo_pantene_keratina_repara_y_protege_200_ml,4316,,,,
Vino Tinto Trapiche Alaris Malbec 750 ml.,5769.0,5769.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-trapiche-alaris-malbec-750-ml-57773/p,2445,Vino Tinto Trapiche Alaris Malbec 750 ml.,2026-06-24 20:34:51,,
Caldo de Carne En Cubos x 12 Ud Dia 144 Gr.,1625.0,1625.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/caldo-de-carne-en-cubos-x-12-ud-dia-144-gr-35920/p,2306,Caldo de Carne En Cubos x 12 Ud Dia 144 Gr.,2026-06-24 20:34:57,,
CONP L CAMP.ATUN ENT NAT 170X,5293.75,5293.75,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/ofertas/conp-l-camp-atun-ent-nat-170x/,3686,,,,
Queso Rallado Milkaut 120 Gr,4010.92,4010.92,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/queso_rallado_milkaut_120_gr,3928,,,,
Fideos spaghetti Marolio 500 g.,,,,,,,,https://www.carrefour.com.ar/fideos-spaghetti-marolio-500-g-746919/p,2861,,,no_disponible,Fideos spaghetti Marolio 500 g - Carrefour
Leche en polvo Franciscana pouch 800 g.,,,,,,,,https://www.carrefour.com.ar/leche-en-polvo-franciscana-pouch-800-g-715359/p,2898,,,no_disponible,Carrefour
Manteca La Serenisima 100 Gr,2000.70,2000.70,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/manteca_la_serenisima_100_gr2,3890,,,,
Desinfectante Lysoform Aerosol Original 360 Ml.,4787.0,4787.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/desinfectante-lysoform-aerosol-original-360-ml-122974/p,2637,Desinfectante Lysoform Aerosol Original 360 Ml.,2026-06-24 20:36:20,,
Sal fina Carrefour Classic en bolsa 500 grs,1090,991.90,1983.80,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/sal-fina-carrefour-classic-en-bolsa-500-grs-575040/p,2976,,,,
Alimento húmedo para perro Carrefour 100 g. adultos carne,1209,906.75,0,,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/alimento-humedo-para-perro-carrefour-100-g-adultos-carne-477228/p,3434,,,,
Cacao En Polvo Arcoa 360 Gr 307613,0.0,0.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/cacao-en-polvo-arcoa-360-gr-307613/p,2480,Cacao En Polvo Arcoa 360 Gr 307613,2026-06-24 20:36:59,,
Papa Negra x Kg.,1790.0,1790.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/papa-negra-x-kg-90094/p,2557,Papa Negra x Kg.,2026-06-24 20:37:04,,
Toalla higiénica Kotex esencial 16 uni,4409,4409,275.56,1 U.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/toalla-higienica-kotex-esencial-16-uni-739308/p,3363,,,,
HARM PRESTO PRONTA 730X,2016.39,2016.39,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/comestibles/harm-presto-pronta-730x/,3456,,,,
DESA VERITAS ANT CONTRL 94X,2921.07,2921.07,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/otros/producto-48/,3713,,,,
Pure De Tomates La Huerta x 210 grs.,648.82,551.50,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/pure_de_tomates_la_huerta_x_210_grs,4009,,,,
Aperitivo Fernet Branca 450 cc.,12250,12250,27222.22,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/aperitivo-fernet-branca-450-cc/p,3173,,,,
Shampoo Suave vit bomba ceramidas 930 cc.,4279,4279,4601.08,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/shampoo-suave-vit-bomba-ceramidas-930-cc-730298/p,3316,,,,
Tortuguita x Kg.,16000.0,16000.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/tortuguita-x-kg-163845/p,2518,Tortuguita x Kg.,2026-06-24 20:38:49,,
Manteca La Paulina 200 Gr 101236,0.0,0.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/manteca-la-paulina-200-gr-101236/p,2244,Manteca La Paulina 200 Gr 101236,2026-06-24 20:39:10,,
Harina de Trigo 000 Caserita x 1 kg,919,919,919,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/harina-de-trigo-000-caserita-x-1-kg-7757/p,2832,,,,
Manteca La serenisima clásica 100 g.,2729,2729,27290,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/manteca-la-serenisima-clasica-100-g-267020/p,2887,,,,
AGUS AQUARIUS POMELO 2.25X,2200.00,2200.00,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-s-alcohol/aguas/agus-aquarius-pomelo-2-25x/,3544,,,,
Arroz largo fino 00000 Dos Hermanos bolsa 1 kg.,1790,1790,1790,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/arroz-largo-fino-00000-dos-hermanos-bolsa-1-kg/p,2852,,,,
Whisky importado Jack Daniels tennessee fire en botella 700 ml,55150,41362.50,59089.29,1 L.,25% off max 8 unidades,2026-06-24,Carrefour,https://www.carrefour.com.ar/whisky-importado-jack-daniels-tennessee-fire-en-botella-700-ml-750302/p,3198,,,,
Galletitas dulces rellenas de vainilla Amor 110 grs,1569,1569,14263.64,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-dulce-rellenas-de-vainilla-amor-110-grs-737507/p,2721,,,,
Galletitas Mellizas Pack x3 330 Gr,4440.00,4440.00,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_mellizas_pack_x3_330_gr,3831,,,,
Harina 000 Cañuelas Ultra Refinada 1 Kg.,1080.0,1080.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/harina-000-canuelas-ultra-refinada-1-kg-273445/p,2217,Harina 000 Cañuelas Ultra Refinada 1 Kg.,2026-06-24 20:40:41,,
Agua Saborizada Aquarius Pera 1.5 Lt.,2900.0,2900.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/agua-saborizada-aquarius-pera-15-lt-104714/p,2369,Agua Saborizada Aquarius Pera 1.5 Lt.,2026-06-24 20:40:45,,
Agua Saborizada Aquarius Pera 2.25 Lt.,3600.0,3600.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/agua-saborizada-aquarius-pera-225-lt-138564/p,2365,Agua Saborizada Aquarius Pera 2.25 Lt.,2026-06-24 20:40:52,,
Crema Dental Kolynos Super Blanco x 90 Gr,3028.09,3028.09,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/crema_dental_kolynos_super_blanco_x_90_gr,4334,,,,
Aceite de girasol Pureza 1500 cc.,,,,,,,,https://www.carrefour.com.ar/aceite-de-girasol-pureza-1500-cc/p,2880,,,no_disponible,Aceite de girasol Pureza 1500 cc - Carrefour
Aceite De Girasol Familia Vicentin 900 Ml,3572.04,3572.04,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/aceite_de_girasol_familia_vicentin_900_ml,3881,,,,
Azúcar común Arcor 1 Kg,1584.82,1584.82,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/azucar_comun_arcor_1_kg,3969,,,,
Jamón cocido Paladini 150 g.,5290,4390.00,29266.67,1 K.,17%,2026-06-24,Carrefour,https://www.carrefour.com.ar/jamon-cocido-paladini-x-150-grs/p,3268,,,,
Galletitas frambuesa rell panda Sonrisas 108 g.,,,,,,,,https://www.carrefour.com.ar/galletitas-frambuesa-rell-panda-sonrisas-108-g/p,2700,,,no_disponible,Carrefour
Limpiador Aromatizante Desinfectante Poett Flores De Primavera x 900 Ml,2075.99,2075.99,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/limpiador_aromatizante_desinfectante_poett_flores_de_primavera_x_900_ml,4379,,,,
,,,,,,,,https://www.carrefour.com.ar/galletitas-mana-de-vainilla-livianas-fp-3x-136-g-704899/p,2671,,,404,Carrefour - Las mejores ofertas en supermercados
Yerba Serena Nobleza Gaucha 500gr,3053.69,3053.69,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/yerba_serena_nobleza_gaucha_500gr,4223,,,,
"Gaseosa cola Coca Cola Zero 2,25 lts",4600,3066.67,2044.44,1 L.,exclusivo online 2do al 70% iguales,2026-06-24,Carrefour,https://www.carrefour.com.ar/gaseosa-cola-coca-cola-zero-225-lts-393964/p,3059,,,,
Jamón Cocido Lario Feteado 150 Gr.,4565.0,3195.5,,,,,Dia,https://diaonline.supermercadosdia.com.ar/jamon-cocido-lario-feteado-150-gr-270905/p,2544,Jamón Cocido Lario Feteado 150 Gr.,2026-06-24 20:35:21,,
"Galletitas Frutigran semillas de sésamo, amaranto y girasol 260 g.",2840,2840,10923.08,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-frutigran-semillas-de-sesamo-amaranto-y-girasol-260-g/p,2785,,,,
Fideos tallarines Favorita 500 g.,999,999,1998,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/fideos-tallarines-favorita-500-g/p,2860,,,,
ACON SEDAL CERAM 190X,2312.50,2312.50,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/ofertas/acond-sedal-ceramidas-x-190-ml/,3700,,,,
Acondicionador Revitalización y Suavidad Aceite de Argán Dermo - Head & Shoulders 300 Ml.,11759.0,11759.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/acondicionador-revitalizacion-y-suavidad-aceite-de-argan-dermo--head---shoulders-300-ml-204039/p,2581,Acondicionador Revitalización y Suavidad Aceite de Argán Dermo - Head & Shoulders 300 Ml.,2026-06-24 20:36:31,,
Alimento seco para gato Cat chow adulto carne y pollo 3 kg,20713,20713,0,,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/alimento-seco-para-gato-cat-chow-adulto-carne-y-pollo-3-kg-693218/p,3424,,,,
Manzana Roja x Kg.,5690.0,5690.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/manzana-roja-x-kg-90039/p,2548,Manzana Roja x Kg.,2026-06-24 20:36:49,,
Puré de Tomate La Campagnola 520 Gr.,1300.0,1100.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/pure-de-tomate-la-campagnola-520-gr-14900/p,2314,Puré de Tomate La Campagnola 520 Gr.,2026-06-24 20:36:53,,
Vino Tinto Estate Malbec 750 ml.,6004.0,4990.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-tinto-estate-malbec-750-ml-236352/p,2446,Vino Tinto Estate Malbec 750 ml.,2026-06-24 20:36:57,,
Alimento seco para gato Cat chow adulto pescado y pollo 8 k,49004,49004,0,,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/alimento-seco-para-gato-cat-chow-adulto-pescado-y-pollo-8-k-693202/p,3425,,,,
Fideos Tallarín Favorita 500 Gr.,999.0,745.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/fideos-tallarin-favorita-500-gr-161603/p,2236,Fideos Tallarín Favorita 500 Gr.,2026-06-24 20:37:20,,
JABL REXONA ANT ALOE 250X,2380.33,2380.33,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/tocador-y-cosmtica/jabl-rexona-ant-aloe-250x/,3723,,,,
Margarina en pan Danica clásica 500 g.,5549,5549,11098,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/margarina-en-pan-danica-clasica-500-g-726173/p,2892,,,,
Mayonesa Dánica dp 250 cc.,1089,1089,4356,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mayonesa-danica-dp-250-cc-722815/p,2988,,,,
